Period,EQ,Social_Search_Impressions,Social_Search_Working_cost,Digital_Impressions,Digital_Working_cost,Print_Impressions.Ads40,Print_Working_Cost.Ads50,OOH_Impressions,OOH_Working_Cost,SOS_pct,Digital_Impressions_pct,CCFOT,Median_Temp,Median_Rainfall,Fuel_Price,Inflation,Trade_Invest,Brand_Equity,Avg_EQ_Price,Any_Promo_pct_ACV,Any_Feat_pct_ACV,Any_Disp_pct_ACV,EQ_Base_Price,Est_ACV_Selling,pct_ACV,Avg_no_of_Items,pct_PromoMarketDollars_Category,RPI_Category,Magazine_Impressions_pct,TV_GRP,Competitor1_RPI,Competitor2_RPI,Competitor3_RPI,Competitor4_RPI,EQ_Category,EQ_Subcategory,pct_PromoMarketDollars_Subcategory,RPI_Subcategory
82,624.8615857626429,18754596.89285714,64597.53571428572,6977630.5,230427.92857142858,210632.64285714287,81979.17857142857,529844795.64285713,2030887.7857142857,21.392857142857142,26.0,45.357142857142854,52.357142857142854,0.5016557142857143,8.393571428571429,0.07362907142857143,5455.107142857143,43.13964285714287,53.24035714285714,7.502821428571428,3.926428571428571,2.2625714285714285,1.5383214285714284,597972533.0,30.01892857142857,2.6319000000000004,0.22770035714285713,41.10935714285715,55.159642857142856,28.504285714285718,104.43214285714282,38.033928571428575,46.44535714285713,71.57821428571428,6756605.571428572,527521.0,0.2015964285714286,39.60035714285714
83,565.0638028004713,18618054.92857143,66937.17857142857,7179337.714285715,209065.2142857143,220324.85714285713,102063.03571428571,463267964.89285713,2465728.1785714286,29.142857142857142,31.178571428571427,53.17857142857143,50.57142857142857,0.49541821428571436,8.350249999999999,0.06459164285714285,5944.892857142857,43.38035714285714,50.06964285714286,8.725607142857143,3.5792857142857137,2.4361785714285715,1.5686428571428572,535130729.6785714,32.12107142857142,2.536432142857142,0.24922857142857144,39.79946428571429,46.95107142857143,28.820357142857144,108.62928571428573,39.97642857142856,46.378571428571426,70.11535714285715,6306935.035714285,540494.5,0.2050964285714286,39.31892857142857
84,440.6497072311428,15833599.0,68707.57142857143,5822305.285714285,258505.2857142857,174988.4642857143,79448.64285714286,465987936.64285713,1611362.7857142857,21.107142857142858,23.535714285714285,53.464285714285715,56.57142857142857,0.5304096428571429,8.543214285714287,0.07500274999999999,4584.928571428572,43.27357142857143,50.877500000000005,9.118892857142857,3.9603571428571427,2.2812857142857146,1.5397857142857139,508856701.71428573,29.904285714285713,2.5918357142857142,0.21698857142857148,41.24842857142856,50.48857142857143,30.055357142857144,104.29464285714286,38.315357142857145,46.13821428571429,69.87714285714286,6895026.178571428,571394.9285714285,0.2075642857142857,39.65749999999999
85,638.1302288312502,22263280.14285714,62591.82142857143,6538243.607142857,190582.39285714287,195706.4642857143,100859.85714285714,460677730.3214286,2237476.964285714,30.071428571428573,22.75,55.535714285714285,53.17857142857143,0.49772750000000016,8.408535714285714,0.06846260714285715,5609.75,43.263214285714284,51.618571428571435,8.465392857142858,3.3596428571428576,2.237285714285714,1.560642857142857,553179000.7857143,27.98642857142858,2.5849714285714285,0.23305178571428573,39.71967857142858,47.0342857142857,27.82571428571428,104.37071428571426,39.16678571428571,46.51857142857143,71.74785714285713,7395758.678571428,549609.2857142857,0.20188571428571428,40.35821428571428
86,535.930955407143,18163208.67857143,60511.21428571428,6144404.25,245341.9642857143,176560.42857142858,97409.25,467425168.89285713,1969457.392857143,22.0,27.428571428571427,52.17857142857143,56.32142857142857,0.4638721428571428,8.513964285714284,0.06832392857142856,5330.357142857143,43.21357142857143,49.746071428571426,7.655642857142857,3.6049999999999995,2.3782857142857137,1.527714285714286,570093171.3571428,34.692142857142855,2.6383321428571422,0.26065571428571427,40.91425,50.104642857142856,29.41285714285714,106.10035714285712,35.84357142857143,45.84428571428572,71.90642857142858,5997649.107142857,617514.8928571428,0.23698214285714286,40.5117857142857
87,1305.4732061899997,17897222.714285713,55582.82142857143,6390593.642857143,210266.85714285713,182014.7857142857,88635.60714285714,468477112.4285714,1747718.857142857,25.285714285714285,27.571428571428573,59.357142857142854,50.5,0.5045099999999999,8.466607142857145,0.08356914285714287,4935.857142857143,43.315714285714286,51.05928571428573,9.59867857142857,4.027857142857142,2.162178571428571,1.5351785714285717,552082047.9285715,30.5325,2.5624428571428566,0.2361039285714286,41.51957142857144,49.935,29.51857142857143,103.765,38.564285714285724,45.942499999999995,71.91714285714286,7399351.25,598186.2857142857,0.20016785714285718,38.52178571428571
88,605.132454890357,18872691.32142857,70321.57142857143,6219629.892857143,181523.17857142858,207909.82142857142,96225.64285714286,416920566.21428573,2162461.4285714286,26.0,21.75,63.67857142857143,51.0,0.4519742857142859,8.704785714285713,0.06701399999999999,5104.964285714285,43.35392857142857,50.019285714285715,8.939642857142855,3.769642857142858,2.121321428571429,1.5674642857142858,584281062.1785715,30.041428571428558,2.566796428571428,0.2693096428571428,40.973142857142854,51.96142857142858,25.538928571428574,106.76392857142858,39.13678571428572,45.29535714285715,70.0657142857143,7422831.964285715,523726.6785714286,0.22372857142857142,39.49214285714286
89,691.9980139114642,19682393.10714286,69985.28571428571,7932954.857142857,218764.57142857142,205012.7142857143,87967.25,497699112.03571427,1944506.25,20.964285714285715,29.5,68.14285714285714,56.392857142857146,0.5855514285714286,8.222,0.06130260714285714,5453.25,43.24249999999999,52.140357142857134,8.837178571428572,3.978571428571429,2.173357142857143,1.5258571428571426,594463674.8928572,29.98678571428572,2.538528571428571,0.20112892857142864,41.0695,43.767142857142844,29.563214285714285,102.11107142857144,39.07392857142857,46.08214285714285,71.25428571428571,6522586.25,570749.8214285715,0.18994642857142854,38.21964285714286
90,457.6700485474643,20753964.07142857,59240.21428571428,6635629.714285715,186615.85714285713,183988.07142857142,117738.32142857143,588133624.0357143,1961768.107142857,21.357142857142858,27.571428571428573,51.785714285714285,55.214285714285715,0.44730178571428564,8.331035714285713,0.06113800000000002,5336.464285714285,43.29928571428571,50.42107142857143,9.084071428571429,3.966785714285714,2.2165357142857145,1.5239642857142859,576749670.0714285,29.41178571428571,2.5967428571428566,0.2502942857142857,40.49128571428571,48.41642857142856,28.95,104.88071428571428,37.269999999999996,45.91535714285714,70.65142857142855,7180489.75,590495.0357142857,0.2141785714285714,38.92107142857143
91,771.8981785501785,22589441.535714287,57599.28571428572,6514242.857142857,222709.4642857143,189598.10714285713,77380.5,531445032.28571427,1827863.4642857143,25.214285714285715,23.785714285714285,63.892857142857146,52.357142857142854,0.5605089285714288,8.509071428571428,0.055692821428571425,4955.928571428572,43.243214285714295,52.698214285714286,8.455,3.607857142857143,2.2439642857142856,1.5574285714285714,516006351.78571427,31.258571428571432,2.589882142857143,0.2604446428571429,40.40360714285715,46.451428571428586,29.08535714285714,107.24321428571429,38.8,46.88571428571429,69.73,6793194.071428572,588827.6785714285,0.1858571428571429,38.82642857142857
92,503.7263365692143,20866031.92857143,55671.82142857143,6505356.071428572,218236.0357142857,197441.82142857142,100298.89285714286,518566242.21428573,2168931.535714286,23.607142857142858,30.892857142857142,57.142857142857146,57.5,0.5137739285714286,8.491392857142857,0.08118471428571428,6059.785714285715,43.31392857142856,51.745357142857145,11.347321428571432,3.8242857142857143,2.0278928571428576,1.5489642857142856,494129944.0714286,30.275714285714287,2.5799678571428566,0.21497892857142856,41.52492857142857,47.31142857142857,28.58428571428571,107.78464285714288,38.17035714285714,46.05714285714287,70.69321428571428,6048344.892857143,555997.3214285715,0.23018571428571427,39.273928571428584
93,771.6129055694643,19411985.535714287,66514.53571428571,5386189.0,208177.7857142857,207710.92857142858,101192.14285714286,484391322.4285714,1984291.357142857,25.035714285714285,25.964285714285715,52.07142857142857,56.214285714285715,0.5379989285714285,8.471714285714285,0.06911242857142857,4958.357142857143,43.17285714285714,50.61642857142858,7.96025,3.6014285714285728,2.4307499999999997,1.5486071428571424,537266181.0357143,27.35928571428571,2.536521428571428,0.2430560714285714,41.69371428571428,53.026428571428575,33.03821428571428,106.84678571428572,37.87607142857142,46.16821428571428,71.48964285714285,7515035.428571428,536884.3214285715,0.2217357142857143,41.34642857142857
94,646.3552580505677,14992635.214285715,70191.85714285714,4999881.964285715,223945.67857142858,207319.7857142857,72288.0,448455441.4285714,1843700.1785714286,30.285714285714285,25.785714285714285,59.285714285714285,57.25,0.4832107142857142,8.293464285714286,0.07565878571428572,4802.964285714285,43.26107142857143,51.173571428571435,8.813964285714285,3.6953571428571435,2.6327142857142865,1.5332857142857141,577192055.8928572,28.808928571428574,2.5731964285714284,0.21740214285714288,40.44189285714286,49.72214285714285,28.591785714285713,105.64392857142857,38.61642857142857,46.54142857142857,69.44464285714285,5966292.5,571174.6428571428,0.23028571428571426,39.53321428571429
95,738.8302046680358,15629477.964285715,70658.57142857143,6410113.678571428,216465.67857142858,197325.67857142858,88400.60714285714,411530558.5714286,1970481.8214285714,27.857142857142858,28.035714285714285,51.607142857142854,49.75,0.4941192857142858,8.528071428571426,0.0761722142857143,5540.107142857143,43.29178571428572,51.844999999999985,9.890357142857145,3.8553571428571423,2.4192142857142858,1.5507499999999996,587906612.0357143,31.684642857142858,2.6293249999999992,0.21727892857142855,40.76464285714285,46.21107142857141,26.441071428571426,102.47071428571428,39.30392857142857,46.21642857142857,69.26357142857142,5868359.392857143,589251.9285714285,0.2232071428571429,40.85285714285714
96,1481.1714544503216,20294178.17857143,56740.28571428572,5352125.142857143,246731.10714285713,186744.17857142858,104563.42857142857,444075597.39285713,2169506.8214285714,25.678571428571427,21.892857142857142,45.32142857142857,53.357142857142854,0.5287057142857143,8.325571428571427,0.062237571428571434,5374.178571428572,43.21357142857143,51.83642857142858,8.720428571428569,3.7967857142857144,2.217892857142857,1.582,558664682.3214285,31.559285714285718,2.575667857142857,0.2507057142857143,40.56589285714285,47.771071428571425,27.46392857142858,103.75964285714288,38.846785714285716,46.36428571428571,70.20928571428574,7197419.178571428,590689.0357142857,0.2143571428571429,40.459999999999994
97,540.43678891575,19520665.60714286,53568.25,6302313.214285715,240493.39285714287,197788.17857142858,98691.39285714286,418202624.9285714,2028201.392857143,24.571428571428573,26.357142857142858,51.67857142857143,52.714285714285715,0.522715,8.638214285714284,0.07510685714285714,4975.071428571428,43.22392857142858,51.53821428571428,7.7976785714285715,4.219285714285714,2.57725,1.5299285714285717,547758148.3571428,28.682142857142857,2.5218214285714287,0.20656857142857146,41.09407142857143,57.878214285714286,30.438571428571432,103.82892857142859,38.456785714285715,45.9525,69.2032142857143,6397212.178571428,571501.5714285715,0.21592499999999998,40.438571428571436
98,756.5719721075822,19769611.39285714,65957.03571428571,6063357.857142857,220842.35714285713,185334.14285714287,90879.67857142857,487441715.35714287,1933382.892857143,25.964285714285715,27.357142857142858,51.92857142857143,54.82142857142857,0.5284046428571428,8.422678571428571,0.07315085714285714,5165.428571428572,43.20964285714285,51.05142857142857,9.091785714285715,3.796785714285715,2.3080357142857144,1.5559999999999998,579916350.25,30.041071428571424,2.5262821428571423,0.2320092857142857,41.22414285714285,44.137857142857136,26.016428571428573,105.88035714285715,38.57428571428572,46.15428571428573,70.31714285714285,5955372.571428572,519626.10714285716,0.23644285714285712,39.54535714285714
99,557.53634607275,18340858.535714287,65806.85714285714,6532572.178571428,235080.4642857143,192459.0,112385.0,421953463.6785714,2277143.3214285714,25.821428571428573,24.035714285714285,48.535714285714285,57.714285714285715,0.4866917857142858,8.48267857142857,0.08075114285714288,6222.678571428572,43.28464285714285,50.61642857142857,8.631214285714288,3.940714285714286,2.3554999999999997,1.5534285714285718,556972050.75,25.746071428571423,2.622642857142857,0.25320678571428573,40.82417857142858,50.77321428571428,29.305357142857144,106.51035714285715,37.85035714285715,46.25107142857143,70.36107142857144,5614036.285714285,548973.9642857143,0.21993928571428573,41.69964285714287
100,565.0902020289285,19035520.67857143,60676.392857142855,8480738.642857144,220319.17857142858,180347.82142857142,103273.46428571429,489018224.35714287,1923416.5,28.178571428571427,27.107142857142858,46.214285714285715,57.07142857142857,0.49192464285714294,8.543535714285715,0.07411425,5564.607142857143,43.20714285714285,50.961785714285725,8.462857142857143,3.631785714285715,2.112142857142857,1.5417499999999997,565707628.9285715,31.176785714285717,2.5556464285714284,0.22683892857142854,39.65332142857143,54.55464285714286,28.53535714285714,107.15142857142858,37.53035714285715,46.32392857142857,71.41821428571428,6368043.714285715,520362.25,0.2066285714285714,40.75571428571429
101,1004.5542397397501,22568107.75,54500.28571428572,6605028.785714285,266465.10714285716,215143.2857142857,101896.92857142857,418721873.03571427,1851465.892857143,27.5,20.5,58.57142857142857,58.035714285714285,0.5911032142857143,8.374392857142857,0.056564,5663.821428571428,43.1767857142857,53.246785714285714,7.781964285714286,3.693928571428571,2.004785714285714,1.5474642857142853,607757316.5357143,29.073214285714293,2.593578571428572,0.24004035714285712,41.049035714285715,55.833928571428565,29.98214285714286,106.41107142857142,38.800357142857145,46.492499999999986,69.49178571428573,6226067.607142857,582873.2142857143,0.19260714285714292,40.253214285714286
102,683.6885451910358,20331661.07142857,71551.78571428571,7988567.071428572,238113.10714285713,195468.60714285713,111647.67857142857,452240917.8214286,1913700.3214285714,23.321428571428573,28.857142857142858,55.42857142857143,57.357142857142854,0.48702178571428584,8.28507142857143,0.07357621428571429,6044.678571428572,43.14928571428572,51.31392857142857,9.616892857142858,3.9899999999999993,2.0714642857142858,1.5658928571428572,615811006.3928572,30.60285714285714,2.579267857142857,0.23449214285714284,40.95674999999999,54.07035714285713,29.967142857142864,106.32749999999999,38.31250000000001,45.87357142857143,69.38357142857141,6545002.571428572,505383.5714285714,0.21174285714285715,42.335
103,488.1725269131786,21013677.5,73751.0,7456166.714285715,224160.4642857143,223556.89285714287,103673.35714285714,460134614.8214286,2127590.9285714286,25.25,25.5,52.392857142857146,55.92857142857143,0.5079435714285715,8.575392857142857,0.061835857142857144,5760.714285714285,43.08107142857142,53.06285714285714,7.9917500000000015,3.9846428571428576,1.937571428571429,1.5231785714285713,549977395.8571428,30.647142857142857,2.5991749999999993,0.2159035714285714,41.10957142857143,53.271428571428565,29.603928571428575,104.72249999999995,39.17714285714286,46.24714285714286,71.05392857142859,6213787.714285715,592095.0,0.23046071428571427,40.887857142857136
104,738.2176664029641,17832792.75,63379.21428571428,8038017.464285715,202899.25,192922.57142857142,103488.82142857143,436316542.5714286,1880948.5357142857,28.571428571428573,26.5,63.392857142857146,55.142857142857146,0.5542242857142858,8.405,0.07762442857142858,4972.464285714285,43.1892857142857,52.063928571428576,9.001535714285716,3.9189285714285718,2.194285714285715,1.5588214285714288,586991308.1428572,30.68428571428571,2.4943178571428577,0.2594910714285715,39.92539285714287,47.92107142857143,30.26785714285715,108.5767857142857,39.23678571428571,45.872142857142855,69.15392857142858,5991217.642857143,572625.3928571428,0.23506071428571426,39.138928571428565
105,890.6901019447503,23336169.714285713,67299.85714285714,7439693.428571428,244187.10714285713,182823.10714285713,83075.28571428571,396760735.8214286,1942618.392857143,24.214285714285715,26.178571428571427,55.785714285714285,57.5,0.5700625,8.554642857142857,0.07969142857142857,6580.928571428572,43.12785714285714,51.74678571428573,6.673142857142857,3.4221428571428576,2.1684642857142857,1.5483928571428573,586154984.5714285,27.984999999999996,2.505503571428572,0.19861857142857145,40.709428571428575,51.564285714285724,29.758571428571432,106.2239285714286,38.707857142857144,45.99428571428571,71.38642857142857,6654275.178571428,591728.0357142857,0.21414642857142857,39.910714285714285
106,695.5088870446426,18431724.89285714,73983.53571428571,6877116.964285715,190632.0,189519.5,82937.39285714286,489378245.96428573,2074722.6785714286,29.357142857142858,26.964285714285715,55.17857142857143,53.392857142857146,0.6199817857142857,8.543821428571428,0.06675542857142858,4964.142857142857,43.18464285714286,51.202857142857134,10.644035714285716,4.039285714285715,1.9289642857142855,1.5580714285714286,495244633.28571427,25.493214285714284,2.5802714285714288,0.2716325,41.206964285714285,49.869285714285716,28.783571428571427,108.68535714285714,39.01464285714285,45.9875,70.68857142857145,7608768.464285715,550747.0714285715,0.2463785714285715,38.98214285714285
107,680.0124514363572,19515135.64285714,62681.82142857143,5840771.928571428,209872.0357142857,212776.32142857142,100961.0,486538991.85714287,1986981.5357142857,24.0,27.892857142857142,49.464285714285715,53.857142857142854,0.49463214285714285,8.830535714285714,0.05927507142857141,6354.214285714285,43.04642857142857,51.77071428571429,8.6605,3.9599999999999995,2.0149642857142855,1.5403928571428573,528638429.53571427,29.793928571428573,2.6331821428571422,0.2593107142857143,40.87114285714286,51.181071428571435,29.289642857142855,106.86964285714286,39.37178571428571,45.824285714285715,69.29821428571428,6726663.285714285,517794.5,0.22270357142857142,41.12892857142857
108,709.5345050500001,17893381.60714286,69765.5,7137244.892857143,222131.60714285713,196821.57142857142,83549.78571428571,374042390.39285713,2199295.6428571427,24.785714285714285,23.214285714285715,58.035714285714285,60.357142857142854,0.4875289285714285,8.441821428571428,0.06645514285714285,5571.821428571428,43.18357142857143,50.773214285714296,8.372035714285717,4.026428571428572,2.1054642857142856,1.5628928571428573,563478030.1428572,26.728214285714284,2.5388249999999997,0.25713821428571426,40.2365,48.29214285714284,27.620357142857138,102.34107142857142,39.173571428571435,46.14,69.94714285714285,6162394.285714285,553811.75,0.23353928571428573,42.06785714285714
109,485.65510105875006,20660085.75,63477.42857142857,6399654.571428572,225567.2857142857,176574.35714285713,96035.42857142857,442385442.71428573,2147238.0714285714,24.071428571428573,23.035714285714285,47.714285714285715,54.25,0.4558189285714285,8.60375,0.07022096428571427,5841.607142857143,43.2742857142857,51.749285714285705,9.253714285714285,3.6814285714285715,1.5221785714285712,1.5475000000000005,515399096.28571427,30.93071428571429,2.5517250000000007,0.20975178571428568,41.3272142857143,54.36214285714285,30.221785714285716,104.5103571428571,38.81107142857143,46.22392857142858,71.48535714285713,6043149.642857143,562498.1428571428,0.20665000000000003,39.32142857142857
110,420.7760032031286,17975167.464285713,62645.71428571428,6244616.642857143,269050.1785714286,162438.17857142858,102942.0,504869323.28571427,2065941.8214285714,25.035714285714285,25.928571428571427,56.0,60.5,0.5424332142857142,8.73285714285714,0.059091642857142856,4770.464285714285,43.29642857142858,52.988214285714285,7.4844642857142825,3.7503571428571436,2.7321071428571426,1.562607142857143,582083820.7857143,29.699642857142855,2.620224999999999,0.27273107142857145,41.19089285714285,56.477500000000006,26.6375,106.55607142857146,37.31428571428571,45.858214285714276,69.43392857142855,6560959.785714285,554379.9285714285,0.1840321428571429,38.807857142857145
111,705.6462662506071,22183513.39285714,57165.607142857145,6973953.964285715,261777.7142857143,207003.5,89144.14285714286,446219403.64285713,1904092.9642857143,26.607142857142858,22.107142857142858,58.82142857142857,55.57142857142857,0.48586642857142853,8.422357142857143,0.07566867857142857,5634.964285714285,42.92642857142857,52.633571428571415,8.886785714285713,3.581428571428571,2.1555714285714287,1.5631428571428572,579516080.1428572,30.87285714285714,2.532771428571429,0.2209221428571429,40.77717857142858,45.22392857142858,28.600714285714286,104.98107142857145,38.496428571428574,46.23500000000001,70.93107142857143,5370685.464285715,608619.5357142857,0.23077499999999998,43.083928571428565
112,500.18623746310703,20678907.14285714,69094.89285714286,6668618.428571428,201351.5,165265.92857142858,85995.71428571429,433442244.14285713,1920702.1785714286,23.25,29.642857142857142,53.214285714285715,56.642857142857146,0.41631035714285713,8.561857142857141,0.07038853571428572,5113.928571428572,43.087857142857146,51.96464285714285,9.031357142857143,3.6157142857142843,2.7959285714285715,1.5218214285714284,621072454.7857143,28.584642857142853,2.5758249999999996,0.24476107142857148,40.54182142857144,50.729642857142856,31.93607142857143,106.86214285714284,36.49035714285715,46.62464285714286,70.88428571428571,6400068.642857143,555078.9285714285,0.1957035714285715,39.839999999999996
113,636.1655343234643,20519106.82142857,51954.42857142857,6279062.571428572,255489.5,229567.92857142858,89040.07142857143,415799114.9285714,1834976.1785714286,26.857142857142858,24.821428571428573,60.0,55.035714285714285,0.4598342857142856,8.49275,0.07629553571428573,6225.678571428572,43.24607142857142,49.96392857142856,7.984749999999998,3.9953571428571424,2.0617500000000004,1.5511785714285717,589783070.5,33.488928571428566,2.5857964285714283,0.23861285714285715,40.18,52.593928571428556,27.395357142857137,103.56321428571428,40.01142857142857,46.08142857142857,70.24392857142858,7386508.321428572,521141.0,0.23702142857142858,41.083571428571425
114,973.0258439225001,23185282.035714287,70090.78571428571,5614037.785714285,230942.14285714287,181776.60714285713,96773.03571428571,469248521.39285713,2384625.714285714,25.142857142857142,23.785714285714285,55.5,59.67857142857143,0.4452875,8.682642857142856,0.07758707142857142,5390.035714285715,43.32285714285713,52.09964285714285,6.995214285714284,3.8446428571428575,2.3733571428571425,1.5372499999999996,527458383.71428573,30.649285714285718,2.5725249999999997,0.21456678571428572,40.92707142857143,48.65892857142858,28.00785714285714,104.83357142857145,37.620000000000005,46.55357142857143,71.70285714285714,6725584.535714285,552026.3928571428,0.22259642857142853,40.63714285714285
115,987.1347190189283,20661124.535714287,64084.107142857145,5942802.285714285,214911.17857142858,176898.60714285713,86472.75,435675654.4285714,1957811.1785714286,25.0,25.928571428571427,58.107142857142854,56.42857142857143,0.5048889285714285,8.666678571428573,0.08478610714285716,5566.25,43.202857142857134,52.21071428571428,8.133357142857141,3.9482142857142857,1.9808571428571429,1.5582857142857145,526698471.03571427,31.49785714285714,2.545985714285714,0.2686075,40.30746428571428,43.00857142857143,25.724285714285713,108.25999999999999,38.87678571428571,46.49178571428571,69.16892857142857,6768651.892857143,573207.2857142857,0.25017142857142854,40.49785714285715
116,785.0316209304286,19767865.14285714,65930.42857142857,7002202.642857143,238444.64285714287,187312.17857142858,85303.78571428571,488636855.96428573,2137971.464285714,24.107142857142858,25.964285714285715,60.607142857142854,58.714285714285715,0.5281271428571428,8.823678571428573,0.07263585714285714,5352.178571428572,43.29357142857143,50.261428571428574,9.411750000000001,3.73,2.317928571428572,1.5397499999999997,569149338.8571428,29.503571428571426,2.5862607142857144,0.25532464285714285,40.69414285714286,52.19642857142858,31.302857142857146,106.63714285714285,37.03892857142857,46.207142857142856,71.06214285714285,6279349.25,559576.6071428572,0.21044285714285715,39.45714285714286
117,1267.74572898855,18858948.42857143,58860.03571428572,7240395.75,206538.07142857142,187276.60714285713,102124.46428571429,461194381.9285714,2099244.0,27.535714285714285,27.892857142857142,53.07142857142857,51.32142857142857,0.5836053571428571,8.5205,0.06959410714285713,4835.142857142857,43.29785714285715,53.46821428571429,11.190035714285715,4.470357142857143,2.4100357142857143,1.5245357142857139,549531875.1785715,29.917857142857144,2.5545750000000007,0.20881428571428565,40.48392857142858,52.04142857142855,30.349642857142857,108.10178571428573,39.14714285714286,45.912142857142854,68.86357142857143,7333774.678571428,571249.75,0.20934285714285714,41.21928571428572
118,399.88429314999996,20788925.42857143,62614.607142857145,6729687.607142857,238806.35714285713,200039.32142857142,73329.57142857143,447449417.5714286,2287095.035714286,27.607142857142858,17.428571428571427,56.892857142857146,55.92857142857143,0.55166,8.58275,0.07690374999999998,5552.928571428572,43.06142857142857,51.083928571428565,8.017821428571427,4.063928571428571,2.0524999999999998,1.5547499999999992,544801116.2142857,27.63,2.4967285714285707,0.23591714285714285,39.885642857142855,51.747857142857136,32.51678571428572,104.46821428571427,39.52357142857142,46.06892857142858,70.77785714285714,6183963.607142857,529955.3928571428,0.20438214285714287,39.63142857142857
119,638.3394803631428,17536304.32142857,67799.28571428571,7679169.678571428,216109.10714285713,222644.57142857142,93195.75,482591993.4285714,1977538.2142857143,29.107142857142858,25.357142857142858,47.32142857142857,49.107142857142854,0.516842857142857,8.537785714285715,0.06503221428571429,5438.392857142857,43.20249999999999,50.71035714285715,8.222714285714286,3.917500000000001,2.0831428571428567,1.5273571428571429,540657185.6785715,30.29,2.553353571428572,0.2661949999999999,40.44682142857143,53.17142857142857,29.119999999999997,108.06107142857142,38.54214285714287,45.77464285714286,72.17,7590925.928571428,519482.60714285716,0.21020000000000003,41.32000000000001
120,972.269591626143,19860724.89285714,52188.82142857143,6573349.214285715,212379.5,215721.42857142858,105284.60714285714,501956555.6785714,1844896.3214285714,27.821428571428573,23.75,56.0,49.607142857142854,0.491020357142857,8.723714285714285,0.0801767857142857,4233.214285714285,43.06785714285716,49.435357142857136,8.23882142857143,4.171428571428572,2.332142857142857,1.5417499999999997,601398610.2142857,27.105000000000008,2.582553571428572,0.19216857142857147,40.620999999999995,46.99499999999999,29.49571428571429,106.43857142857144,37.7575,46.051071428571426,70.93607142857142,7648207.964285715,529206.6428571428,0.2492714285714286,39.73357142857143
121,512.9825317111498,21325745.64285714,55932.03571428572,6720059.107142857,202952.07142857142,226794.75,96098.89285714286,424584612.25,1737782.107142857,21.714285714285715,20.785714285714285,54.964285714285715,55.964285714285715,0.46067214285714286,8.317214285714284,0.06580667857142858,5799.892857142857,43.01928571428572,52.07678571428572,7.105142857142858,4.197857142857143,2.2021785714285715,1.5366785714285718,609741114.3214285,28.914642857142855,2.5700571428571437,0.21875749999999997,41.28014285714285,56.82464285714284,28.856071428571425,108.53714285714287,38.599642857142854,45.440357142857145,70.42071428571428,5209191.75,590646.5714285715,0.24280714285714278,40.86642857142857
122,682.8430012852143,23269706.85714286,62165.75,6094730.571428572,262061.17857142858,218274.64285714287,96295.25,424524435.25,2076248.607142857,23.142857142857142,28.607142857142858,60.392857142857146,56.035714285714285,0.5429710714285715,8.450642857142858,0.07637396428571429,5628.392857142857,43.227500000000006,51.86464285714287,8.909,3.6392857142857147,2.146964285714286,1.5383214285714288,569493415.2857143,30.270714285714288,2.598607142857142,0.1553732142857143,38.97853571428572,49.50392857142857,30.492500000000003,108.61500000000001,39.21642857142857,46.17392857142857,71.91714285714286,6725309.392857143,585549.0357142857,0.2628035714285714,38.744642857142864
123,954.7805190526788,15957135.892857144,60468.42857142857,6321932.785714285,258954.2142857143,192478.32142857142,84964.89285714286,554768349.0714285,1987781.4642857143,28.321428571428573,30.821428571428573,49.357142857142854,57.42857142857143,0.504205,8.516035714285712,0.08091082142857144,5446.035714285715,43.25,50.972857142857144,8.820857142857143,3.8839285714285716,2.5168214285714288,1.5956428571428574,551103839.5,28.636071428571434,2.6106357142857144,0.21224535714285714,41.03585714285714,46.73392857142857,30.840000000000003,105.11321428571429,37.49321428571428,46.01535714285716,70.54714285714286,6480979.285714285,571107.8571428572,0.2223928571428572,41.041785714285716
124,798.4373814762108,19625073.42857143,65095.78571428572,6515429.821428572,214306.9642857143,194693.0,81974.82142857143,441917027.0714286,1590611.1785714286,24.535714285714285,26.642857142857142,57.214285714285715,55.107142857142854,0.47827250000000004,8.701250000000002,0.08411346428571427,5269.428571428572,43.164642857142844,50.910714285714285,8.583499999999997,4.0175,1.8518928571428572,1.547178571428571,562818934.9642857,28.339642857142856,2.5559892857142854,0.23851607142857142,40.90932142857141,46.63107142857142,31.01607142857143,107.03142857142859,40.44285714285714,46.41714285714285,71.5807142857143,6145453.5,607673.7857142857,0.20922142857142853,40.68107142857142
125,734.7687009857144,19343167.964285713,71507.42857142857,7448404.285714285,201182.2857142857,183751.07142857142,105644.82142857143,451840933.5,1960022.392857143,26.464285714285715,27.214285714285715,61.035714285714285,52.892857142857146,0.5336664285714285,8.486857142857142,0.07098557142857141,4300.035714285715,43.317499999999995,50.245,8.892071428571427,4.064642857142856,2.2614285714285716,1.5683928571428576,598046691.0714285,33.50714285714285,2.554596428571428,0.256185,40.568964285714294,47.94892857142857,28.232857142857142,108.15142857142858,39.023214285714275,45.964642857142856,69.59928571428573,6747807.071428572,561083.8571428572,0.25609999999999994,39.31749999999999
